,Wojewodztwo,ICD10,Rok,Liczba
7924,12,C24,2006,36
7925,12,C24,2007,36
7926,12,C24,2008,36
7927,12,C24,2009,36
7928,12,C24,2010,36
7929,12,C24,2011,36
7930,12,C24,2012,36
7931,12,C24,2013,16
7932,12,C24,2014,36
7933,12,C24,2015,36
7934,12,C25,1999,36
7935,12,C25,2000,36
7936,12,C25,2001,36
7937,12,C25,2002,36
7938,12,C25,2003,36
7939,12,C25,2004,36
7940,12,C25,2005,36
7941,12,C25,2006,36
7942,12,C25,2007,36
7943,12,C25,2008,36
7944,12,C25,2009,36
7945,12,C25,2010,36
7946,12,C25,2011,36
7947,12,C25,2012,36
7948,12,C25,2013,19
7949,12,C25,2014,36
7950,12,C25,2015,36
7951,12,C26,1999,36
7952,12,C26,2000,36
7953,12,C26,2001,36
7954,12,C26,2002,36
7955,12,C26,2003,36
7956,12,C26,2004,36
7957,12,C26,2005,36
7958,12,C26,2006,36
7959,12,C26,2007,36
7960,12,C26,2008,36
7961,12,C26,2009,36
7962,12,C26,2010,36
7963,12,C26,2011,36
7964,12,C26,2012,36
7965,12,C26,2013,15
7966,12,C26,2014,36
7967,12,C26,2015,36
7968,12,C30,1999,18
7969,12,C30,2000,36
7970,12,C30,2001,36
7971,12,C30,2002,36
7972,12,C30,2003,18
7973,12,C30,2004,36
7974,12,C30,2005,36
7975,12,C30,2006,36
7976,12,C30,2007,36
7977,12,C30,2008,36
7978,12,C30,2009,36
7979,12,C30,2010,36
7980,12,C30,2011,36
7981,12,C30,2012,36
7982,12,C30,2013,8
7983,12,C30,2014,36
7984,12,C30,2015,36
7985,12,C31,1999,36
7986,12,C31,2000,18
7987,12,C31,2001,36
7988,12,C31,2002,36
7989,12,C31,2003,36
7990,12,C31,2004,36
7991,12,C31,2005,36
7992,12,C31,2006,36
7993,12,C31,2007,36
7994,12,C31,2008,36
7995,12,C31,2009,36
7996,12,C31,2010,36
7997,12,C31,2011,36
7998,12,C31,2012,36
7999,12,C31,2013,8
8000,12,C31,2014,36
8001,12,C31,2015,36
8002,12,C32,1999,36
8003,12,C32,2000,36
8004,12,C32,2001,36
8005,12,C32,2002,36
8006,12,C32,2003,36
8007,12,C32,2004,36
8008,12,C32,2005,36
8009,12,C32,2006,36
8010,12,C32,2007,36
8011,12,C32,2008,36
8012,12,C32,2009,36
8013,12,C32,2010,36
8014,12,C32,2011,36
8015,12,C32,2012,36
8016,12,C32,2013,14
8017,12,C32,2014,36
8018,12,C32,2015,36
8019,12,C33,1999,36
8020,12,C33,2000,36
8021,12,C33,2001,36
8022,12,C33,2002,36
8023,12,C33,2003,36
8024,12,C33,2004,36
8025,12,C33,2005,36
8026,12,C33,2006,36
8027,12,C33,2007,18
8028,12,C33,2008,18
8029,12,C33,2009,36
8030,12,C33,2010,36
8031,12,C33,2011,36
8032,12,C33,2012,36
8033,12,C33,2013,3
8034,12,C33,2014,18
8035,12,C33,2015,36
8036,12,C34,1999,36
8037,12,C34,2000,36
8038,12,C34,2001,36
8039,12,C34,2002,36
8040,12,C34,2003,36
8041,12,C34,2004,36
8042,12,C34,2005,36
8043,12,C34,2006,36
8044,12,C34,2007,36
8045,12,C34,2008,36
8046,12,C34,2009,36
8047,12,C34,2010,36
8048,12,C34,2011,36
8049,12,C34,2012,36
8050,12,C34,2013,27
8051,12,C34,2014,36
8052,12,C34,2015,36
8053,12,C37,1999,36
8054,12,C37,2000,18
8055,12,C37,2001,36
8056,12,C37,2002,36
8057,12,C37,2003,18
8058,12,C37,2004,36
8059,12,C37,2005,36
8060,12,C37,2006,36
8061,12,C37,2007,18
8062,12,C37,2008,18
8063,12,C37,2009,18
8064,12,C37,2010,36
8065,12,C37,2011,36
8066,12,C37,2012,36
8067,12,C37,2013,1
8068,12,C37,2014,18
8069,12,C37,2015,36
8070,12,C38,1999,36
8071,12,C38,2000,36
8072,12,C38,2001,36
8073,12,C38,2002,36
8074,12,C38,2003,36
8075,12,C38,2004,36
8076,12,C38,2005,36
8077,12,C38,2006,36
8078,12,C38,2007,36
8079,12,C38,2008,36
8080,12,C38,2009,36
8081,12,C38,2010,36
8082,12,C38,2011,36
8083,12,C38,2012,36
8084,12,C38,2013,7
8085,12,C38,2014,36
8086,12,C38,2015,36
8087,12,C39,2002,36
8088,12,C39,2004,36
8089,12,C39,2005,18
8090,12,C39,2006,18
8091,12,C39,2007,18
8092,12,C39,2008,18
8093,12,C39,2009,18
8094,12,C39,2010,18
8095,12,C39,2011,18
8096,12,C39,2012,36
8097,12,C39,2014,18
8098,12,C39,2015,36
8099,12,C40,1999,36
8100,12,C40,2000,36
8101,12,C40,2001,36
8102,12,C40,2002,36
8103,12,C40,2003,36
8104,12,C40,2004,36
8105,12,C40,2005,36
8106,12,C40,2006,36
8107,12,C40,2007,36
8108,12,C40,2008,36
8109,12,C40,2009,36
8110,12,C40,2010,36
8111,12,C40,2011,36
8112,12,C40,2012,36
8113,12,C40,2013,8
8114,12,C40,2014,36
8115,12,C40,2015,36
8116,12,C41,1999,36
8117,12,C41,2000,36
8118,12,C41,2001,36
8119,12,C41,2002,36
8120,12,C41,2003,36
8121,12,C41,2004,36
8122,12,C41,2005,36
8123,12,C41,2006,36
8124,12,C41,2007,36
8125,12,C41,2008,36
8126,12,C41,2009,36
8127,12,C41,2010,36
8128,12,C41,2011,36
8129,12,C41,2012,36
8130,12,C41,2013,5
8131,12,C41,2014,36
8132,12,C41,2015,36
8133,12,C43,1999,36
8134,12,C43,2000,36
8135,12,C43,2001,36
8136,12,C43,2002,36
8137,12,C43,2003,36
8138,12,C43,2004,36
8139,12,C43,2005,36
8140,12,C43,2006,36
8141,12,C43,2007,36
8142,12,C43,2008,36
8143,12,C43,2009,36
8144,12,C43,2010,36
8145,12,C43,2011,36
8146,12,C43,2012,36
8147,12,C43,2013,28
8148,12,C43,2014,36
8149,12,C43,2015,36
8150,12,C44,1999,36
8151,12,C44,2000,36
8152,12,C44,2001,36
8153,12,C44,2002,36
8154,12,C44,2003,36
8155,12,C44,2004,36
8156,12,C44,2005,36
8157,12,C44,2006,36
8158,12,C44,2007,36
8159,12,C44,2008,36
8160,12,C44,2009,36
8161,12,C44,2010,36
8162,12,C44,2011,36
8163,12,C44,2012,36
8164,12,C44,2013,27
8165,12,C44,2014,36
8166,12,C44,2015,36
8167,12,C45,1999,36
8168,12,C45,2000,36
8169,12,C45,2001,36
8170,12,C45,2002,36
8171,12,C45,2003,36
8172,12,C45,2004,36
8173,12,C45,2005,36
8174,12,C45,2006,36
8175,12,C45,2007,36
8176,12,C45,2008,36
8177,12,C45,2009,36
8178,12,C45,2010,36
8179,12,C45,2011,36
8180,12,C45,2012,36
8181,12,C45,2013,15
8182,12,C45,2014,36
8183,12,C45,2015,36
8184,12,C46,1999,36
8185,12,C46,2000,36
8186,12,C46,2001,18
8187,12,C46,2002,18
8188,12,C46,2003,36
8189,12,C46,2006,36
8190,12,C46,2007,36
8191,12,C46,2009,36
8192,12,C46,2010,36
8193,12,C46,2011,36
8194,12,C46,2012,36
8195,12,C46,2013,5
8196,12,C46,2014,36
8197,12,C46,2015,36
8198,12,C47,1999,36
8199,12,C47,2000,36
8200,12,C47,2001,36
8201,12,C47,2002,36
8202,12,C47,2003,36
8203,12,C47,2004,36
8204,12,C47,2005,36
8205,12,C47,2006,36
8206,12,C47,2007,36
8207,12,C47,2008,36
8208,12,C47,2009,36
8209,12,C47,2010,18
8210,12,C47,2011,36
8211,12,C47,2012,36
8212,12,C47,2013,1
8213,12,C47,2014,36
8214,12,C47,2015,36
8215,12,C48,1999,36
8216,12,C48,2000,36
8217,12,C48,2001,36
8218,12,C48,2002,36
8219,12,C48,2003,36
8220,12,C48,2004,36
8221,12,C48,2005,36
8222,12,C48,2006,36
8223,12,C48,2007,36
8224,12,C48,2008,36
8225,12,C48,2009,36
8226,12,C48,2010,36
8227,12,C48,2011,36
8228,12,C48,2012,36
8229,12,C48,2013,8
8230,12,C48,2014,36
8231,12,C48,2015,36
8232,12,C49,1999,36
8233,12,C49,2000,36
8234,12,C49,2001,36
8235,12,C49,2002,36
8236,12,C49,2003,36
8237,12,C49,2004,36
8238,12,C49,2005,36
8239,12,C49,2006,36
8240,12,C49,2007,36
8241,12,C49,2008,36
8242,12,C49,2009,36
8243,12,C49,2010,36
8244,12,C49,2011,36
8245,12,C49,2012,36
8246,12,C49,2013,30
8247,12,C49,2014,36
8248,12,C49,2015,36
8249,12,C50,1999,36
8250,12,C50,2000,36
8251,12,C50,2001,36
8252,12,C50,2002,36
8253,12,C50,2003,36
8254,12,C50,2004,36
8255,12,C50,2005,36
8256,12,C50,2006,36
8257,12,C50,2007,36
8258,12,C50,2008,36
8259,12,C50,2009,36
8260,12,C50,2010,36
8261,12,C50,2011,36
8262,12,C50,2012,36
8263,12,C50,2013,21
8264,12,C50,2014,36
8265,12,C50,2015,36
8266,12,C51,1999,18
8267,12,C51,2000,18
8268,12,C51,2001,18
8269,12,C51,2002,18
8270,12,C51,2003,18
8271,12,C51,2004,18
8272,12,C51,2005,18
8273,12,C51,2006,18
8274,12,C51,2007,18
8275,12,C51,2008,18
8276,12,C51,2009,18
8277,12,C51,2010,18
8278,12,C51,2011,18
8279,12,C51,2012,18
8280,12,C51,2013,8
8281,12,C51,2014,18
8282,12,C51,2015,36
8283,12,C52,1999,18
8284,12,C52,2000,18
8285,12,C52,2001,18
8286,12,C52,2002,18
8287,12,C52,2003,18
8288,12,C52,2004,18
8289,12,C52,2005,18
8290,12,C52,2006,18
8291,12,C52,2007,18
8292,12,C52,2008,18
8293,12,C52,2009,18
8294,12,C52,2010,18
8295,12,C52,2011,18
8296,12,C52,2012,18
8297,12,C52,2013,6
8298,12,C52,2014,18
8299,12,C52,2015,36
8300,12,C53,1999,18
8301,12,C53,2000,18
8302,12,C53,2001,18
8303,12,C53,2002,18
8304,12,C53,2003,18
8305,12,C53,2004,18
8306,12,C53,2005,18
8307,12,C53,2006,18
8308,12,C53,2007,18
8309,12,C53,2008,18
8310,12,C53,2009,18
8311,12,C53,2010,18
8312,12,C53,2011,18
8313,12,C53,2012,18
8314,12,C53,2013,13
8315,12,C53,2014,18
8316,12,C53,2015,36
8317,12,C54,1999,18
8318,12,C54,2000,18
8319,12,C54,2001,18
8320,12,C54,2002,18
8321,12,C54,2003,18
8322,12,C54,2004,18
8323,12,C54,2005,18
8324,12,C54,2006,18
8325,12,C54,2007,18
8326,12,C54,2008,18
8327,12,C54,2009,18
8328,12,C54,2010,18
8329,12,C54,2011,18
8330,12,C54,2012,18
8331,12,C54,2013,13
8332,12,C54,2014,18
8333,12,C54,2015,36
8334,12,C55,1999,18
8335,12,C55,2000,18
8336,12,C55,2001,18
8337,12,C55,2002,18
8338,12,C55,2003,18
8339,12,C55,2004,18
8340,12,C55,2005,18
8341,12,C55,2006,18
8342,12,C55,2007,18
8343,12,C55,2008,18
8344,12,C55,2009,18
8345,12,C55,2010,18
8346,12,C55,2011,18
8347,12,C55,2012,18
8348,12,C55,2013,8
8349,12,C55,2014,18
8350,12,C55,2015,36
8351,12,C56,1999,18
8352,12,C56,2000,18
8353,12,C56,2001,18
8354,12,C56,2002,18
8355,12,C56,2003,18
8356,12,C56,2004,18
8357,12,C56,2005,18
8358,12,C56,2006,18
8359,12,C56,2007,18
8360,12,C56,2008,18
8361,12,C56,2009,18
8362,12,C56,2010,18
8363,12,C56,2011,18
8364,12,C56,2012,18
8365,12,C56,2013,15
8366,12,C56,2014,18
8367,12,C56,2015,36
8368,12,C57,1999,18
8369,12,C57,2000,18
8370,12,C57,2001,18
8371,12,C57,2002,18
8372,12,C57,2003,18
8373,12,C57,2004,18
8374,12,C57,2005,18
8375,12,C57,2006,18
8376,12,C57,2007,18
8377,12,C57,2008,18
8378,12,C57,2009,18
8379,12,C57,2010,18
8380,12,C57,2011,18
8381,12,C57,2012,18
8382,12,C57,2013,8
8383,12,C57,2014,18
8384,12,C57,2015,36
8385,12,C58,1999,18
8386,12,C58,2000,18
8387,12,C58,2005,18
8388,12,C58,2006,18
8389,12,C58,2009,18
8390,12,C58,2010,18
8391,12,C58,2012,18
8392,12,C58,2015,36
8393,12,C60,1999,18
8394,12,C60,2000,18
8395,12,C60,2001,18
8396,12,C60,2002,18
8397,12,C60,2003,18
8398,12,C60,2004,18
8399,12,C60,2005,18
8400,12,C60,2006,18
8401,12,C60,2007,18
8402,12,C60,2008,18
8403,12,C60,2009,18
8404,12,C60,2010,18
8405,12,C60,2011,18
8406,12,C60,2012,18
8407,12,C60,2013,10
8408,12,C60,2014,18
8409,12,C60,2015,36
8410,12,C61,1999,18
8411,12,C61,2000,18
8412,12,C61,2001,18
8413,12,C61,2002,18
8414,12,C61,2003,18
8415,12,C61,2004,18
8416,12,C61,2005,18
8417,12,C61,2006,18
8418,12,C61,2007,18
8419,12,C61,2008,18
8420,12,C61,2009,18
8421,12,C61,2010,18
8422,12,C61,2011,18
8423,12,C61,2012,18
8424,12,C61,2013,10
8425,12,C61,2014,18
8426,12,C61,2015,36
8427,12,C62,1999,18
8428,12,C62,2000,18
8429,12,C62,2001,18
8430,12,C62,2002,18
8431,12,C62,2003,18
8432,12,C62,2004,18
8433,12,C62,2005,18
8434,12,C62,2006,18
8435,12,C62,2007,18
8436,12,C62,2008,18
8437,12,C62,2009,18
8438,12,C62,2010,18
8439,12,C62,2011,18
8440,12,C62,2012,18
8441,12,C62,2013,11
8442,12,C62,2014,18
8443,12,C62,2015,36
8444,12,C63,1999,18
8445,12,C63,2000,18
8446,12,C63,2001,18
8447,12,C63,2002,18
8448,12,C63,2003,18
8449,12,C63,2004,18
8450,12,C63,2005,18
8451,12,C63,2006,18
8452,12,C63,2008,18
8453,12,C63,2009,18
8454,12,C63,2011,18
8455,12,C63,2012,18
8456,12,C63,2014,18
8457,12,C63,2015,36
8458,12,C64,1999,36
8459,12,C64,2000,36
8460,12,C64,2001,36
8461,12,C64,2002,36
8462,12,C64,2003,36
8463,12,C64,2004,36
8464,12,C64,2005,36
8465,12,C64,2006,36
8466,12,C64,2007,36
8467,12,C64,2008,36
8468,12,C64,2009,36
8469,12,C64,2010,36
8470,12,C64,2011,36
8471,12,C64,2012,36
8472,12,C64,2013,27
8473,12,C64,2014,36
8474,12,C64,2015,36
8475,12,C65,1999,36
8476,12,C65,2000,36
8477,12,C65,2001,36
8478,12,C65,2002,36
8479,12,C65,2003,36
8480,12,C65,2004,36
8481,12,C65,2005,36
8482,12,C65,2006,36
8483,12,C65,2007,36
8484,12,C65,2008,36
8485,12,C65,2009,36
8486,12,C65,2010,36
8487,12,C65,2011,36
8488,12,C65,2012,36
8489,12,C65,2013,11
8490,12,C65,2014,36
8491,12,C65,2015,36
8492,12,C66,2000,18
8493,12,C66,2001,18
8494,12,C66,2002,36
8495,12,C66,2003,36
8496,12,C66,2004,36
8497,12,C66,2005,36
8498,12,C66,2006,36
8499,12,C66,2007,36
8500,12,C66,2008,36
8501,12,C66,2009,18
8502,12,C66,2010,36
8503,12,C66,2011,36
8504,12,C66,2012,36
8505,12,C66,2013,8
8506,12,C66,2014,36
8507,12,C66,2015,36
8508,12,C67,1999,36
8509,12,C67,2000,36
8510,12,C67,2001,36
8511,12,C67,2002,36
8512,12,C67,2003,36
8513,12,C67,2004,36
8514,12,C67,2005,36
8515,12,C67,2006,36
8516,12,C67,2007,36
8517,12,C67,2008,36
8518,12,C67,2009,36
8519,12,C67,2010,36
8520,12,C67,2011,36
8521,12,C67,2012,36
8522,12,C67,2013,25
8523,12,C67,2014,36
8524,12,C67,2015,36
8525,12,C68,1999,36
8526,12,C68,2000,36
8527,12,C68,2001,18
8528,12,C68,2002,36
8529,12,C68,2003,36
8530,12,C68,2004,36
8531,12,C68,2005,36
8532,12,C68,2006,18
8533,12,C68,2007,36
8534,12,C68,2008,18
8535,12,C68,2009,18
8536,12,C68,2011,18
8537,12,C68,2012,36
8538,12,C68,2013,1
8539,12,C68,2015,36
8540,12,C69,1999,36
8541,12,C69,2000,36
8542,12,C69,2001,36
8543,12,C69,2002,36
8544,12,C69,2003,36
8545,12,C69,2004,36
8546,12,C69,2005,36
8547,12,C69,2006,36
8548,12,C69,2007,36
8549,12,C69,2008,36
8550,12,C69,2009,36
8551,12,C69,2010,36
8552,12,C69,2011,36
8553,12,C69,2012,36
8554,12,C69,2013,13
8555,12,C69,2014,36
8556,12,C69,2015,36
8557,12,C70,1999,18
8558,12,C70,2000,36
8559,12,C70,2001,18
8560,12,C70,2002,36
8561,12,C70,2003,36
8562,12,C70,2004,36
8563,12,C70,2005,36
8564,12,C70,2006,36
8565,12,C70,2007,36
8566,12,C70,2008,36
8567,12,C70,2009,36
8568,12,C70,2010,36
8569,12,C70,2011,36
8570,12,C70,2012,36
8571,12,C70,2013,9
8572,12,C70,2014,36
8573,12,C70,2015,36
8574,12,C71,1999,36
8575,12,C71,2000,36
8576,12,C71,2001,36
8577,12,C71,2002,36
8578,12,C71,2003,36
8579,12,C71,2004,36
8580,12,C71,2005,36
8581,12,C71,2006,36
8582,12,C71,2007,36
8583,12,C71,2008,36
8584,12,C71,2009,36
8585,12,C71,2010,36
8586,12,C71,2011,36
8587,12,C71,2012,36
8588,12,C71,2013,35
8589,12,C71,2014,36
8590,12,C71,2015,36
8591,12,C72,1999,36
8592,12,C72,2000,36
8593,12,C72,2001,36
8594,12,C72,2002,36
8595,12,C72,2003,36
8596,12,C72,2004,36
8597,12,C72,2005,36
8598,12,C72,2006,36
8599,12,C72,2007,36
8600,12,C72,2008,36
8601,12,C72,2009,36
8602,12,C72,2010,36
8603,12,C72,2011,36
8604,12,C72,2012,36
8605,12,C72,2013,7
8606,12,C72,2014,36
8607,12,C72,2015,36
8608,12,C73,1999,36
8609,12,C73,2000,36
8610,12,C73,2001,36
8611,12,C73,2002,36
8612,12,C73,2003,36
8613,12,C73,2004,36
8614,12,C73,2005,36
8615,12,C73,2006,36
8616,12,C73,2007,36
8617,12,C73,2008,36
8618,12,C73,2009,36
8619,12,C73,2010,36
8620,12,C73,2011,36
8621,12,C73,2012,36
8622,12,C73,2013,28
8623,12,C73,2014,36
8624,12,C73,2015,36
8625,12,C74,1999,36
8626,12,C74,2000,36
8627,12,C74,2001,36
8628,12,C74,2002,36
8629,12,C74,2003,36
8630,12,C74,2004,36
8631,12,C74,2005,36
8632,12,C74,2006,36
8633,12,C74,2007,36
8634,12,C74,2008,36
8635,12,C74,2009,36
8636,12,C74,2010,36
8637,12,C74,2011,36
8638,12,C74,2012,36
8639,12,C74,2013,7
8640,12,C74,2014,36
8641,12,C74,2015,36
8642,12,C75,1999,36
8643,12,C75,2000,36
8644,12,C75,2001,18
8645,12,C75,2002,36
8646,12,C75,2003,36
8647,12,C75,2004,36
8648,12,C75,2005,36
8649,12,C75,2006,36
8650,12,C75,2007,36
8651,12,C75,2008,36
8652,12,C75,2009,36
8653,12,C75,2011,36
8654,12,C75,2012,36
8655,12,C75,2013,1
8656,12,C75,2014,36
8657,12,C75,2015,36
8658,12,C76,1999,36
8659,12,C76,2000,36
8660,12,C76,2001,36
8661,12,C76,2002,36
8662,12,C76,2003,36
8663,12,C76,2004,36
8664,12,C76,2005,36
8665,12,C76,2006,36
8666,12,C76,2007,36
8667,12,C76,2008,36
8668,12,C76,2009,36
8669,12,C76,2010,36
8670,12,C76,2011,36
8671,12,C76,2012,36
8672,12,C76,2013,20
8673,12,C76,2014,36
8674,12,C76,2015,36
8675,12,C77,1999,36
8676,12,C77,2000,36
8677,12,C77,2001,36
8678,12,C77,2002,36
8679,12,C77,2003,36
8680,12,C77,2004,36
8681,12,C77,2005,36
8682,12,C77,2006,36
8683,12,C77,2007,36
8684,12,C77,2008,36
8685,12,C77,2009,36
8686,12,C77,2010,36
8687,12,C77,2011,36
8688,12,C77,2012,36
8689,12,C77,2013,7
8690,12,C77,2014,36
8691,12,C77,2015,36
8692,12,C78,1999,36
8693,12,C78,2000,36
8694,12,C78,2001,36
8695,12,C78,2002,36
8696,12,C78,2003,36
8697,12,C78,2004,36
8698,12,C78,2005,36
8699,12,C78,2006,36
8700,12,C78,2007,36
8701,12,C78,2008,36
8702,12,C78,2009,36
8703,12,C78,2010,36
8704,12,C78,2011,36
8705,12,C78,2012,36
8706,12,C78,2013,18
8707,12,C78,2014,36
8708,12,C78,2015,36
8709,12,C79,1999,36
8710,12,C79,2000,36
8711,12,C79,2001,36
8712,12,C79,2002,36
8713,12,C79,2003,36
8714,12,C79,2004,36
8715,12,C79,2005,36
8716,12,C79,2006,36
8717,12,C79,2007,36
8718,12,C79,2008,36
8719,12,C79,2009,36
8720,12,C79,2010,36
8721,12,C79,2011,36
8722,12,C79,2012,36
8723,12,C79,2013,16
8724,12,C79,2014,36
8725,12,C79,2015,36
8726,12,C80,1999,36
8727,12,C80,2000,36
8728,12,C80,2001,36
8729,12,C80,2002,36
8730,12,C80,2003,36
8731,12,C80,2004,36
8732,12,C80,2005,36
8733,12,C80,2006,36
8734,12,C80,2007,36
8735,12,C80,2008,36
8736,12,C80,2009,36
8737,12,C80,2010,36
8738,12,C80,2011,36
8739,12,C80,2012,36
8740,12,C80,2013,23
8741,12,C80,2014,36
8742,12,C80,2015,36
8743,12,C81,1999,36
8744,12,C81,2000,36
8745,12,C81,2001,36
8746,12,C81,2002,36
8747,12,C81,2003,36
8748,12,C81,2004,36
8749,12,C81,2005,36
8750,12,C81,2006,36
8751,12,C81,2007,36
8752,12,C81,2008,36
8753,12,C81,2009,36
8754,12,C81,2010,36
8755,12,C81,2011,36
8756,12,C81,2012,36
8757,12,C81,2013,26
8758,12,C81,2014,36
8759,12,C81,2015,36
8760,12,C82,1999,36
8761,12,C82,2000,36
8762,12,C82,2001,36
8763,12,C82,2002,36
8764,12,C82,2003,36
8765,12,C82,2004,36
8766,12,C82,2005,36
8767,12,C82,2006,36
8768,12,C82,2007,36
8769,12,C82,2008,36
8770,12,C82,2009,36
8771,12,C82,2010,36
8772,12,C82,2011,36
8773,12,C82,2012,36
8774,12,C82,2013,13
8775,12,C82,2014,36
8776,12,C82,2015,36
8777,12,C83,1999,36
8778,12,C83,2000,36
8779,12,C83,2001,36
8780,12,C83,2002,36
8781,12,C83,2003,36
8782,12,C83,2004,36
8783,12,C83,2005,36
8784,12,C83,2006,36
8785,12,C83,2007,36
8786,12,C83,2008,36
8787,12,C83,2009,36
8788,12,C83,2010,36
8789,12,C83,2011,36
8790,12,C83,2012,36
8791,12,C83,2013,27
8792,12,C83,2014,36
8793,12,C83,2015,36
8794,12,C84,1999,36
8795,12,C84,2000,36
8796,12,C84,2001,36
8797,12,C84,2002,36
8798,12,C84,2003,36
8799,12,C84,2004,36
8800,12,C84,2005,36
8801,12,C84,2006,36
8802,12,C84,2007,36
8803,12,C84,2008,36
8804,12,C84,2009,36
8805,12,C84,2010,36
8806,12,C84,2011,36
8807,12,C84,2012,36
8808,12,C84,2013,9
8809,12,C84,2014,36
8810,12,C84,2015,36
8811,12,C85,1999,36
8812,12,C85,2000,36
8813,12,C85,2001,36
8814,12,C85,2002,36
8815,12,C85,2003,36
8816,12,C85,2004,36
8817,12,C85,2005,36
8818,12,C85,2006,36
8819,12,C85,2007,36
8820,12,C85,2008,36
8821,12,C85,2009,36
8822,12,C85,2010,36
8823,12,C85,2011,36
8824,12,C85,2012,36
8825,12,C85,2013,24
8826,12,C85,2014,36
8827,12,C85,2015,36
8828,12,C88,1999,18
8829,12,C88,2000,18
8830,12,C88,2001,18
8831,12,C88,2002,18
8832,12,C88,2003,36
8833,12,C88,2004,36
8834,12,C88,2006,36
8835,12,C88,2009,36
8836,12,C88,2010,36
8837,12,C88,2011,18
8838,12,C88,2012,36
8839,12,C88,2013,3
8840,12,C88,2014,18
8841,12,C88,2015,36
8842,12,C90,1999,36
8843,12,C90,2000,36
8844,12,C90,2001,36
8845,12,C90,2002,36
8846,12,C90,2003,36
8847,12,C90,2004,36
8848,12,C90,2005,36
8849,12,C90,2006,36
8850,12,C90,2007,36
8851,12,C90,2008,36
8852,12,C90,2009,36
8853,12,C90,2010,36
8854,12,C90,2011,36
8855,12,C90,2012,36
8856,12,C90,2013,19
8857,12,C90,2014,36
8858,12,C90,2015,36
8859,12,C91,1999,36
8860,12,C91,2000,36
8861,12,C91,2001,36
8862,12,C91,2002,36
8863,12,C91,2003,36
8864,12,C91,2004,36
8865,12,C91,2005,36
8866,12,C91,2006,36
8867,12,C91,2007,36
8868,12,C91,2008,36
8869,12,C91,2009,36
8870,12,C91,2010,36
8871,12,C91,2011,36
8872,12,C91,2012,36
8873,12,C91,2013,31
8874,12,C91,2014,36
8875,12,C91,2015,36
8876,12,C92,1999,36
8877,12,C92,2000,36
8878,12,C92,2001,36
8879,12,C92,2002,36
8880,12,C92,2003,36
8881,12,C92,2004,36
8882,12,C92,2005,36
8883,12,C92,2006,36
8884,12,C92,2007,36
8885,12,C92,2008,36
8886,12,C92,2009,36
8887,12,C92,2010,36
8888,12,C92,2011,36
8889,12,C92,2012,36
8890,12,C92,2013,26
8891,12,C92,2014,36
8892,12,C92,2015,36
8893,12,C93,1999,18
8894,12,C93,2000,18
8895,12,C93,2001,36
8896,12,C93,2003,36
8897,12,C93,2004,18
8898,12,C93,2005,36
8899,12,C93,2006,36
8900,12,C93,2008,18
8901,12,C93,2009,18
8902,12,C93,2011,18
8903,12,C93,2012,36
8904,12,C93,2013,5
8905,12,C93,2014,18
8906,12,C93,2015,36
8907,12,C94,1999,18
8908,12,C94,2000,36
8909,12,C94,2001,36
8910,12,C94,2002,36
8911,12,C94,2003,36
8912,12,C94,2004,36
8913,12,C94,2005,18
8914,12,C94,2007,18
8915,12,C94,2010,18
8916,12,C94,2011,18
8917,12,C94,2012,36
8918,12,C94,2014,36
8919,12,C94,2015,36
8920,12,C95,1999,36
8921,12,C95,2000,36
8922,12,C95,2001,36
8923,12,C95,2002,36
8924,12,C95,2003,36
8925,12,C95,2004,36
8926,12,C95,2005,36
8927,12,C95,2006,36
8928,12,C95,2007,36
8929,12,C95,2008,36
8930,12,C95,2009,36
8931,12,C95,2010,36
8932,12,C95,2011,36
8933,12,C95,2012,36
8934,12,C95,2013,3
8935,12,C95,2014,18
8936,12,C95,2015,36
8937,12,C96,1999,36
8938,12,C96,2000,36
8939,12,C96,2001,18
8940,12,C96,2002,36
8941,12,C96,2003,36
8942,12,C96,2004,18
8943,12,C96,2005,36
8944,12,C96,2006,18
8945,12,C96,2007,36
8946,12,C96,2008,36
8947,12,C96,2009,36
8948,12,C96,2011,36
8949,12,C96,2012,36
8950,12,C96,2013,4
8951,12,C96,2014,36
8952,12,C96,2015,36
8953,12,C97,2001,36
8954,12,C97,2012,36
8955,12,C97,2015,36
8956,12,D00,1999,18
8957,12,D00,2002,18
8958,12,D00,2006,18
8959,12,D00,2010,36
8960,12,D00,2011,18
8961,12,D00,2012,36
8962,12,D00,2014,18
8963,12,D00,2015,36
8964,12,D01,2001,36
8965,12,D01,2002,18
8966,12,D01,2003,18
8967,12,D01,2005,18
8968,12,D01,2006,18
8969,12,D01,2008,18
8970,12,D01,2009,36
8971,12,D01,2010,18
8972,12,D01,2012,36
8973,12,D01,2015,36
8974,12,D02,2003,18
8975,12,D02,2005,18
8976,12,D02,2006,18
8977,12,D02,2008,18
8978,12,D02,2009,18
8979,12,D02,2011,18
8980,12,D02,2012,36
8981,12,D02,2013,2
8982,12,D02,2014,36
8983,12,D02,2015,36
8984,12,D03,2001,18
8985,12,D03,2003,18
8986,12,D03,2005,18
8987,12,D03,2006,18
8988,12,D03,2007,18
8989,12,D03,2009,36
8990,12,D03,2010,36
8991,12,D03,2011,18
8992,12,D03,2012,36
8993,12,D03,2013,6
8994,12,D03,2014,36
8995,12,D03,2015,36
8996,12,D04,1999,36
8997,12,D04,2000,36
8998,12,D04,2001,36
